,word_form,lemma_id,word_root,citation_form,speaker_age,speaker_gender
33631,ḥaṣṣa,115,ḥṣṣ,ḥaṣṣa,26,M
33632,w,1,w,w,26,M
33633,maṭʕemla,508,ṭʕm,aṭʕem yaṭʕem,26,M
33634,baḥar,59,bḥr,baḥar,26,M
33635,w,1,w,w,26,M
33636,hī,72,hy,hī,26,M
33637,iḥḏaṯ,1201,ḥḏy,iḥəḏ/iḥḏi yiḥəḏ,26,M
33639,ražəʕṯa,2225,ržʕ,ražəʕṯa,26,M
33641,ġappil,30,ġpp,ġapp-,26,M
33642,yawse,296,yws,yawse,26,M
33643,w,1,w,w,26,M
33645,ōbu,50,Ɂbw,ōbu,26,M
33646,ōṯ,27,Ɂyṯ,ōṯ(i),63,M
33648,zamōne,198,zmn,zamōna,63,M
33649,malka,56,mlk,malka,63,M
33650,w,1,w,w,63,M
33651,hanna,7,hnn,hanna,63,M
33652,malka,56,mlk,malka,63,M
33653,īle,76,Ɂyṯ,īle/ūle,63,M
33654,ebra,41,br,ebra,63,M
33655,ġōl,1372,ġly,ġōl,63,M
33656,aʕle,4,ʕly,ʕa/ʕal,63,M
33657,baḥar,59,bḥr,baḥar,63,M
33658,w,1,w,w,63,M
33659,čūle,364,čw,čūl-,63,M
33660,ġayre,95,ġyr,ġayr/ġēr,63,M
33661,amma,373,Ɂmm,amma,63,M
33662,hanna,7,hnn,hanna,63,M
33663,ebər,41,br,ebra,63,M
33664,malka,56,mlk,malka,63,M
33665,ḳall,242,ḳly,ḳall yḳall,63,M
33666,mil,84,mḏ,mil,63,M
33667,ʕemme,37,ʕmm,ʕemm-,63,M
33668,ḳiršō,148,ḳrš,ḳerša,63,M
33669,maṣreflon,1128,ṣrf,aṣref yaṣref,63,M
33671,yōmun,26,ywm,yōma,63,M
33672,malka,56,mlk,malka,63,M
33673,iḥšab,610,ḥšb/p,iḥšab yiḥšub,63,M
33674,ḥišpōna,899,ḥšb/p,ḥišpōna,63,M
33675,inne,68,Ɂnn,inno/inne/inni,63,M
33677,axerče,304,Ɂxr,axerča,63,M
33678,bōṯar,55,bṯr,bōṯar,63,M
33679,mil,84,mḏ,mil,63,M
33680,mōyeṯ,187,myṯ,ameṯ yīmuṯ,63,M
33681,yisḳaṭ,276,sḳṭ,isḳaṭ yisḳaṭ,63,M
33683,ḥokma,1644,ḥkm,ḥokma,63,M
33684,w,1,w,w,63,M
33685,ebre,41,br,ebra,63,M
33686,yaṣərfell,1128,ṣrf,aṣref yaṣref,63,M
33687,ḳiršō,148,ḳrš,ḳerša,63,M
33688,ti,9,t,ti,63,M
33689,aybin,83,b,ōb/ōbi,63,M
33690,w,1,w,w,63,M
33691,yaṣəf,692,ṣfy,aṣəf/aṣfi yaṣəf/yaṣfi,63,M
33693,ḥalōyṯa,608,ḥlw,ḥalōyṯa,63,M
33694,ʕatmōn,2497,ʕtm,ʕatman,63,M
33695,əbnawb,403,bnwb/bnwp,banawb/bnōb/bnawbi,63,M
33696,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m),63,M
33697,mwaṣṣēll,1300,wṣy,waṣṣ ywaṣṣ,63,M
33698,eččṯe,89,Ɂčč,eččṯa,63,M
33699,amella,3,Ɂmr,amar yīmar,63,M
33700,ana,18,ɁnɁ,ana,63,M
33701,niṭmer,332,ṭmr,iṭmar yiṭmur,63,M
33702,santūḳa,294,sntḳ,santūḳa,63,M
33704,ḏokkṯa,107,ḏkk,ḏokkṯa,63,M
33705,flanōyṯa,228,fln,flanō,63,M
33706,lā,16,lɁ,la/lā,63,M
33708,bōṯar,55,bṯr,bōṯar,63,M
33709,mamōči,103,[NA],[NA],63,M
33710,lā,16,lɁ,la/lā,63,M
33711,čbayyninnu,881,byn,bayyen ybayyen,63,M
33712,ʕal,4,ʕly,ʕa/ʕal,63,M
33713,ibriš,41,br,ebra,63,M
33714,illa,176,ɁlɁ,illa,63,M
33715,bōṯar,55,bṯr,bōṯar,63,M
33716,mil,84,mḏ,mil,63,M
33717,miḏḏōyaḳ,1350,ḏyḳ,ḏḏōyaḳ yiḏḏōyaḳ,63,M
33718,meṯṯ,96,[NA],[sic],63,M
33719,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
33720,išən,101,Ɂšn,ešna,63,M
33721,zamōna,198,zmn,zamōna,63,M
33722,ḥitta,32,ḥtt,ḥetta,63,M
33723,yiḏʕell,126,yḏʕ,iḏəʕ yiḏəʕ,63,M
33724,ḳiršō,148,ḳrš,ḳerša,63,M
33725,w,1,w,w,63,M
33727,ʕoməlṯa,1552,ʕml,ʕoməlṯa,63,M
33728,ḳīmča,678,ḳwm,ḳīmča,63,M
33729,w,1,w,w,63,M
33731,žoməlṯa,666,žml,žoməlṯa,63,M
33732,ōṯ,27,Ɂyṯ,ōṯ(i),63,M
33733,ġappe,30,ġpp,ġapp-,63,M
33734,wōb,54,b,wōb,63,M
33735,rappi,794,rby,rapp yrapp,63,M
33736,xalpa,344,xlp,xalpa,63,M
33737,w,1,w,w,63,M
33738,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa,63,M
33739,w,1,w,w,63,M
33740,ḳaʕpra,502,ḳʕpr,ḳaʕpra,63,M
33741,hannun,33,hnn,hann(un),63,M
33742,ḥayyiyyin,421,ḥyy,iḥḥ(i) yiḥḥ(i),63,M
33743,ʕemme,37,ʕmm,ʕemm-,63,M
33745,anna,7,hnn,hanna,63,M
33746,payṯa,29,byṯ,payṯa,63,M
33747,w,1,w,w,63,M
33748,ġappe,30,ġpp,ġapp-,63,M
33749,aġīra,757,Ɂġr,aġīra,63,M
33750,hanna,7,hnn,hanna,63,M
33751,bōṯar,55,bṯr,bōṯar,63,M
33752,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
33753,išən,101,Ɂšn,ešna,63,M
33754,zamōna,198,zmn,zamōna,63,M
33755,mōrlə,87,mr,mōra,63,M
33756,wtōʕča,2366,wtʕ,wtōʕča,63,M
33757,šaḳəllə,43,škl,išḳal yišḳul,63,M
33758,wtōʕče,2366,wtʕ,wtōʕča,63,M
33759,ameṯ,187,myṯ,ameṯ yīmuṯ,63,M
33760,malka,56,mlk,malka,63,M
33761,aṣəf,692,ṣfy,aṣəf/aṣfi yaṣəf/yaṣfi,63,M
33762,ebər,41,br,ebra,63,M
33763,ebre,41,br,ebra,63,M
33764,w,1,w,w,63,M
33765,emme,77,Ɂmm,emma,63,M
33766,w,1,w,w,63,M
33767,xalpa,344,xlp,xalpa,63,M
33768,w,1,w,w,63,M
33769,ḳaʕpra,502,ḳʕpr,ḳaʕpra,63,M
33770,w,1,w,w,63,M
33771,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa,63,M
33772,w,1,w,w,63,M
33773,aġīra,757,Ɂġr,aġīra,63,M
33775,anna,7,hnn,hanna,63,M
33776,payṯa,29,byṯ,payṯa,63,M
33777,hanna,7,hnn,hanna,63,M
33778,ebər,41,br,ebra,63,M
33779,malka,56,mlk,malka,63,M
33780,ḳiršōyəl,148,ḳrš,ḳerša,63,M
33781,aybin,83,b,ōb/ōbi,63,M
33782,aṣərfannun,1128,ṣrf,aṣref yaṣref,63,M
33783,lā,16,lɁ,la/lā,63,M
33784,aṣəf,692,ṣfy,aṣəf/aṣfi yaṣəf/yaṣfi,63,M
33785,ʕemme,37,ʕmm,ʕemm-,63,M
33786,mett,20,mtt,mett,63,M
33787,ḏḏōyaḳ,1350,ḏyḳ,ḏḏōyaḳ yiḏḏōyaḳ,63,M
33788,infaḏ,91,nfḏ,infaḏ yinfuḏ,63,M
33790,waḳča,100,wḳč,waḳča,63,M
33791,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan,63,M
33792,miščhēl,2246,šhy,iščhi yiščhi,63,M
33793,aḥəšmūṯa,543,ḥšm,aḥəšmūṯa,63,M
33795,borəhṯiṯ,2550,brh,borəhṯa,63,M
33796,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
33797,išən,101,Ɂšn,ešna,63,M
33798,zamōna,198,zmn,zamōna,63,M
33799,eččṯe,89,Ɂčč,eččṯa,63,M
33800,eččil,89,Ɂčč,eččṯa,63,M
33801,malka,56,mlk,malka,63,M
33802,nšaččil,687,nšy,inəš/inši yinəš/yinši,63,M
33803,santūḳa,294,sntḳ,santūḳa,63,M
33804,ti,9,t,ti,63,M
33805,ṭmirlēla,332,ṭmr,iṭmar yiṭmur,63,M
33806,beʕla,217,bʕl,beʕla,63,M
33807,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m),63,M
33808,hī,72,hy,hī,63,M
33809,w,1,w,w,63,M
33810,ḏmīxa,199,ḏmx,iḏmex yiḏmux,63,M
33811,bōṯar,55,bṯr,bōṯar,63,M
33812,eṯlaṯ,78,ṯlṯ,eṯlaṯ,63,M
33813,arpaʕ,151,rbʕ,arpaʕ,63,M
33814,išən,101,Ɂšn,ešna,63,M
33815,w,1,w,w,63,M
33816,ʕamhōtsa,2793,hts,ihtas yihtus,63,M
33817,ex,74,Ɂx,ex/ux,63,M
33818,batta,12,btt,batt-,63,M
33819,čiḥḥi,421,ḥyy,iḥḥ(i) yiḥḥ(i),63,M
33820,ḳōyma,15,ḳwm,aḳa(m) yīḳu(m),63,M
33821,mifčakra,640,fkr,ifəčkar yifəčkar,63,M
33823,santūḳa,294,sntḳ,santūḳa,63,M
33824,ti,9,t,ti,63,M
33825,ṭmīrle,332,ṭmr,iṭmar yiṭmur,63,M
33826,malka,56,mlk,malka,63,M
33827,ḳōyma,15,ḳwm,aḳa(m) yīḳu(m),63,M
33828,markšōll,341,rkš,arkeš yarkeš,63,M
33829,ebra,41,br,ebra,63,M
33830,amrōle,3,Ɂmr,amar yīmar,63,M
33831,ḳōm,15,ḳwm,aḳa(m) yīḳu(m),63,M
33832,ṯalla,11,Ɂṯy,ṯōle yṯēle,63,M
33833,rezəḳṯa,1753,rzḳ,rezəḳṯa,63,M
33834,aḳam,15,ḳwm,aḳa(m) yīḳu(m),63,M
33835,hanna,7,hnn,hanna,63,M
33836,amella,3,Ɂmr,amar yīmar,63,M
33837,weš,591,wr,wēš,63,M
33838,mō,23,mɁ,mō,63,M
33839,hōr,14,hw(ḏ),hōḏ(i),63,M
33840,rezəḳṯa,1753,rzḳ,rezəḳṯa,63,M
33841,amrōle,3,Ɂmr,amar yīmar,63,M
33842,ōbux,50,Ɂbw,ōbu,63,M
33843,iḳḏum,200,ḳḏm,iḳḏum,63,M
33844,miy,84,mḏ,mil,63,M
33845,yīmuṯ,187,myṯ,ameṯ yīmuṯ,63,M
33846,iṭmar,332,ṭmr,iṭmar yiṭmur,63,M
33847,santūḳa,294,sntḳ,santūḳa,63,M
33849,ḏokkṯa,107,ḏkk,ḏokkṯa,63,M
33850,flanōyṯa,228,fln,flanō,63,M
33851,w,1,w,w,63,M
33852,amilli,3,Ɂmr,amar yīmar,63,M
33853,lā,16,lɁ,la/lā,63,M
33854,čbayyninnu,881,byn,bayyen ybayyen,63,M
33855,ʕal,4,ʕly,ʕa/ʕal,63,M
33856,ibriš,41,br,ebra,63,M
33857,illa,176,ɁlɁ,illa,63,M
33858,bōṯar,55,bṯr,bōṯar,63,M
33859,mil,84,mḏ,mil,63,M
33860,miḏḏōyaḳ,1350,ḏyḳ,ḏḏōyaḳ yiḏḏōyaḳ,63,M
33861,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
33862,išən,101,Ɂšn,ešna,63,M
33863,ḥetta,32,ḥtt,ḥetta,63,M
33864,yiḏəʕ,126,yḏʕ,iḏəʕ yiḏəʕ,63,M
33865,ḳīmča,678,ḳwm,ḳīmča,63,M
33867,ʕoməlṯa,1552,ʕml,ʕoməlṯa,63,M
33868,aḳam,15,ḳwm,aḳa(m) yīḳu(m),63,M
33869,hanna,7,hnn,hanna,63,M
33870,aḳīməl,150,ḳwm,ōḳem yōḳem,63,M
33871,šaḳəl,43,škl,išḳal yišḳul,63,M
33872,ḳazəmṯe,1099,ḳzm,ḳazəmṯa,63,M
33873,w,1,w,w,63,M
33875,krēke,2900,kryk,krēk,63,M
33876,w,1,w,w,63,M
33878,muġərfīṯe,1633,ġrf,muġərfīṯa,63,M
33879,w,1,w,w,63,M
33880,aḳa,15,ḳwm,aḳa(m) yīḳu(m),63,M
33881,ḳʕōle,22,ḳʕy,ḳʕōle yiḳʕēle,63,M
33882,bōḥeš,762,bḥš,ipḥaš yipḥuš,63,M
33883,ipḥaš,762,bḥš,ipḥaš yipḥuš,63,M
33884,ḥitta,32,ḥtt,ḥetta,63,M
33885,infaḏ,91,nfḏ,infaḏ yinfuḏ,63,M
33887,anna,7,hnn,hanna,63,M
33888,santūḳa,294,sntḳ,santūḳa,63,M
33889,faṯḥil,218,fṯḥ,ifṯaḥ yifṯuḥ,63,M
33890,lanna,48,hnn,lanna,63,M
33891,santūḳa,294,sntḳ,santūḳa,63,M
33892,willa,49,wll,willa/walla,63,M
33893,iščaḥ,67,ščḥy,iščaḥ yiščaḥ,63,M
33894,ġawwōyṯe,669,ġww,ġawwōyṯ-,63,M
33895,santūḳa,294,sntḳ,santūḳa,63,M
33896,ḥrēna,85,ḥr,ḥrēna,63,M
33897,faṯḥis,218,fṯḥ,ifṯaḥ yifṯuḥ,63,M
33898,santūḳa,294,sntḳ,santūḳa,63,M
33899,ḥrēna,85,ḥr,ḥrēna,63,M
33900,willa,49,wll,willa/walla,63,M
33901,ġawwōyṯe,669,ġww,ġawwōyṯ-,63,M
33902,santūḳa,294,sntḳ,santūḳa,63,M
33903,isḳel,220,sḳll,isḳel yisḳel,63,M
33904,fōṯaḥ,218,fṯḥ,ifṯaḥ yifṯuḥ,63,M
33905,santuḳō,294,sntḳ,santūḳa,63,M
33907,šobʕa,250,šbʕ,ešbaʕ,63,M
33908,santūḳ,294,sntḳ,santūḳa,63,M
33909,santūḳəl,294,sntḳ,santūḳa,63,M
33910,sēbeʕ,2232,sbʕ,sēbeʕ,63,M
33911,inwžat,3489,wžt,inwžat yinwžat,63,M
33912,bē,71,byṯ,bē,63,M
33913,ḏīka,491,ḏyk,ḏīka,63,M
33914,ōmar,3,Ɂmr,amar yīmar,63,M
33915,čaʕətmell,1329,ʕtm,aʕtem yaʕtem,63,M
33916,lōm,14,hw(ḏ),hōḏ(i),63,M
33917,maṭmūrča,3409,ṭmr,maṭmūrča,63,M
33918,ti,9,t,ti,63,M
33919,ṭmirlīl,332,ṭmr,iṭmar yiṭmur,63,M
33920,eppay,50,Ɂbw,ōbu,63,M
33921,nimxammen,509,xmn,xammen yxammen,63,M
33922,mett,20,mtt,mett,63,M
33923,kenza,2870,knz,kenza,63,M
33924,rabb,181,rbb,rabb/rabbi,63,M
33925,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m),63,M
33926,maḳeml,150,ḳwm,ōḳem yōḳem,63,M
33927,anna,7,hnn,hanna,63,M
33928,maffeḳl,173,nfḳ,affeḳ yaffeḳ,63,M
33929,anna,7,hnn,hanna,63,M
33930,ḏīka,491,ḏyk,ḏīka,63,M
33931,w,1,w,w,63,M
33932,mamell,3,Ɂmr,amar yīmar,63,M
33933,aġīre,757,Ɂġr,aġīra,63,M
33934,šḳōl,43,škl,išḳal yišḳul,63,M
33935,hanna,7,hnn,hanna,63,M
33936,ḏīka,491,ḏyk,ḏīka,63,M
33937,w,1,w,w,63,M
33938,nḥōč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč,63,M
33939,ʕa,4,ʕly,ʕa/ʕal,63,M
33940,šūḳa,800,šwḳ,šūḳa,63,M
33941,zappnē,225,zbn,zappen yzappen,63,M
33942,w,1,w,w,63,M
33943,ayṯā,19,Ɂṯy,ayṯ(i) yayṯ(i),63,M
33944,ṭīme,664,ṭym,ṭīma,63,M
33945,w,1,w,w,63,M
33946,ṯōx,11,Ɂṯy,ṯōle yṯēle,63,M
33947,ṭaʕell,52,ṭʕn,iṭʕan yiṭʕun,63,M
33948,lanna,48,hnn,lanna,63,M
33949,ḏīka,491,ḏyk,ḏīka,63,M
33950,aġīra,757,Ɂġr,aġīra,63,M
33951,w,1,w,w,63,M
33952,nōfeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,63,M
33953,bē,71,byṯ,bē,63,M
33954,zelle,8,Ɂzl,zalle yzelle,63,M
33955,ʕ,4,ʕly,ʕa/ʕal,63,M
33956,šūḳa,800,šwḳ,šūḳa,63,M
33957,ḳʕōle,22,ḳʕy,ḳʕōle yiḳʕēle,63,M
33958,zōʕeḳ,161,zʕḳ,izʕaḳ yizʕuḳ,63,M
33959,ḏīka,491,ḏyk,ḏīka,63,M
33961,zuppōna,945,zbn,zuppōna,63,M
33962,ḏīka,491,ḏyk,ḏīka,63,M
33964,zuppōna,945,zbn,zuppōna,63,M
33965,willa,49,wll,willa/walla,63,M
33966,ṯōle,11,Ɂṯy,ṯōle yṯēle,63,M
33967,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ,63,M
33968,saḥḥar,740,sḥr,saḥḥar,63,M
33969,makkar,1707,mkr,makkar,63,M
33970,mlaʕʕab,2994,lʕb,mlaʕʕab,63,M
33971,amelle,3,Ɂmr,amar yīmar,63,M
33972,čimzappell,225,zbn,zappen yzappen,63,M
33973,lanna,48,hnn,lanna,63,M
33974,ḏīka,491,ḏyk,ḏīka,63,M
33975,amelle,3,Ɂmr,amar yīmar,63,M
33976,lakōn,392,lkn,lakōn,63,M
33977,maxrōmča,1527,xrm,maxrōmča,63,M
33979,mō,23,mɁ,mō,63,M
33980,ana,18,ɁnɁ,ana,63,M
33981,ʕanzōʕeḳ,161,zʕḳ,izʕaḳ yizʕuḳ,63,M
33982,aʕle,4,ʕly,ʕa/ʕal,63,M
33983,amelle,3,Ɂmr,amar yīmar,63,M
33984,ššōḳel,43,škl,išḳal yišḳul,63,M
33985,ṭīme,664,ṭym,ṭīma,63,M
33986,ḥiməš,300,ḥmš,ḥiməš,63,M
33987,ḏahəb,94,ḏhb,ḏahba,63,M
33988,amelle,3,Ɂmr,amar yīmar,63,M
33989,čōṯ,11,Ɂṯy,ṯōle yṯēle,63,M
33990,čiḓḥuk,405,ḓḥk,iḓḥek yiḓḥuk,63,M
33991,ʕlaynaḥ,4,ʕly,ʕa/ʕal,63,M
33992,zēx,8,Ɂzl,zalle yzelle,63,M
33993,ḥmōx,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,63,M
33994,šaġəlṯa,129,šġl,šaġəlṯa,63,M
33995,iščġel,143,šġl,iščġel yiščġel,63,M
33996,bā,2,b,b-,63,M
33997,ḳōye,15,ḳwm,aḳa(m) yīḳu(m),63,M
33998,mamelle,3,Ɂmr,amar yīmar,63,M
33999,ššōḳel,43,škl,išḳal yišḳul,63,M
34000,emʕa,214,Ɂmʕ,emʕa,63,M
34001,ššōḳel,43,škl,išḳal yišḳul,63,M
34002,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
34003,emʕa,214,Ɂmʕ,emʕa,63,M
34004,infeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,63,M
34005,ʕemme,37,ʕmm,ʕemm-,63,M
34006,hanna,7,hnn,hanna,63,M
34007,aġīra,757,Ɂġr,aġīra,63,M
34008,amelle,3,Ɂmr,amar yīmar,63,M
34009,ayṯā,19,Ɂṯy,ayṯ(i) yayṯ(i),63,M
34010,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m),63,M
34011,maffeḳ,173,nfḳ,affeḳ yaffeḳ,63,M
34012,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
34013,emʕa,214,Ɂmʕ,emʕa,63,M
34014,ḏahəb,94,ḏhb,ḏahba,63,M
34015,w,1,w,w,63,M
34016,mapplēl,44,Ɂpy,app(i) yapp(i),63,M
34017,lanna,48,hnn,lanna,63,M
34018,mōrəḏ,87,mr,mōra,63,M
34019,ḏīka,491,ḏyk,ḏīka,63,M
34020,mišwēl,10,šwy,išw/išwi yišw/yišwi,63,M
34021,ḳiršō,148,ḳrš,ḳerša,63,M
34023,ʕoppe,874,ʕpp,ʕoppa,63,M
34024,amelle,3,Ɂmr,amar yīmar,63,M
34025,ḏīka,491,ḏyk,ḏīka,63,M
34026,w,1,w,w,63,M
34027,zabničče,157,zbn,izban yizbun,63,M
34028,mennax,69,m,m/mn,63,M
34029,šḳōl,43,škl,išḳal yišḳul,63,M
34030,nuxsē,369,nxs,inxas yinxus,63,M
34031,w,1,w,w,63,M
34032,nučfē,2162,nčf,inčaf yinčuf,63,M
34033,w,1,w,w,63,M
34034,šuḳəllīl,43,škl,išḳal yišḳul,63,M
34036,anna,7,hnn,hanna,63,M
34037,forna,468,frn,forna,63,M
34038,ti,9,t,ti,63,M
34039,mḳabalčinnaḥ,902,ḳbl,mḳabalč-,63,M
34040,ellel,232,Ɂll,ellel,63,M
34041,ṣilnē,1780,ṣly,iṣəl yiṣəl,63,M
34042,w,1,w,w,63,M
34043,ayṯnē,19,Ɂṯy,ayṯ(i) yayṯ(i),63,M
34044,ʕa,4,ʕly,ʕa/ʕal,63,M
34045,ppōfča,623,pb,ppōfča,63,M
34046,w,1,w,w,63,M
34047,ana,18,ɁnɁ,ana,63,M
34048,ninṭīrlax,356,nṭr,inṭar yinṭur,63,M
34049,hōxa,51,hwx,hōxa,63,M
34050,ayṯillīl,19,Ɂṯy,ayṯ(i) yayṯ(i),63,M
34051,šaḳell,43,škl,išḳal yišḳul,63,M
34053,šaḳell,43,škl,išḳal yišḳul,63,M
34054,lanna,48,hnn,lanna,63,M
34055,ḏīka,491,ḏyk,ḏīka,63,M
34056,hanna,7,hnn,hanna,63,M
34057,aġīra,757,Ɂġr,aġīra,63,M
34058,naxesle,369,nxs,inxas yinxus,63,M
34059,w,1,w,w,63,M
34060,načefle,2162,nčf,inčaf yinčuf,63,M
34061,w,1,w,w,63,M
34062,mhantezle,1212,hntz,hantez yhantez,63,M
34063,w,1,w,w,63,M
34064,šaḳelle,43,škl,išḳal yišḳul,63,M
34066,anna,7,hnn,hanna,63,M
34067,forna,468,frn,forna,63,M
34068,ṣalēle,1780,ṣly,iṣəl yiṣəl,63,M
34069,w,1,w,w,63,M
34070,mišwēle,10,šwy,išw/išwi yišw/yišwi,63,M
34071,ʕa,4,ʕly,ʕa/ʕal,63,M
34072,ppōfča,623,pb,ppōfča,63,M
34073,w,1,w,w,63,M
34074,hū,35,hw,hū,63,M
34075,naffeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,63,M
34077,ṯarʕil,114,ṯrʕ,ṯarʕa,63,M
34078,forna,468,frn,forna,63,M
34079,mō,23,mɁ,mō,63,M
34080,ōmar,3,Ɂmr,amar yīmar,63,M
34082,ʕaḳle,534,ʕḳl,ʕaḳla,63,M
34083,ōxel,61,Ɂxl,axal yīxul,63,M
34084,hanna,7,hnn,hanna,63,M
34085,hōz,14,hw(ḏ),hōḏ(i),63,M
34086,zaləmṯa,135,zlm,zaləmṯa,63,M
34087,willa,49,wll,willa/walla,63,M
34088,ʕomre,171,ʕmr,ʕomra,63,M
34089,baʕʕīḏa,349,bʕḏ,baʕʕeḏ,63,M
34090,lā,16,lɁ,la/lā,63,M
34091,yīxul,61,Ɂxl,axal yīxul,63,M
34092,nīḳu,15,ḳwm,aḳa(m) yīḳu(m),63,M
34093,nnuġpenne,255,nġb,inġab yinġub,63,M
34094,w,1,w,w,63,M
34095,nzill,8,Ɂzl,zalle yzelle,63,M
34096,bē,71,byṯ,bē,63,M
34097,napplēl,44,Ɂpy,app(i) yapp(i),63,M
34098,mʕallmōn,565,ʕlm,mʕallmōna,63,M
34099,ḳōye,15,ḳwm,aḳa(m) yīḳu(m),63,M
34100,mġayyarət,717,ġyr,ġayyar yġayyar,63,M
34101,tarbe,106,trb,tarba,63,M
34102,w,1,w,w,63,M
34103,zelle,8,Ɂzl,zalle yzelle,63,M
34105,ġayriž,95,ġyr,ġayr/ġēr,63,M
34106,žehṯa,939,wžh,žehṯa,63,M
34107,w,1,w,w,63,M
34108,zelle,8,Ɂzl,zalle yzelle,63,M
34109,marheṭ,688,rhṭ,arheṭ yarheṭ,63,M
34110,šaḳəllēl,43,škl,išḳal yišḳul,63,M
34111,mʕallmōne,565,ʕlm,mʕallmōna,63,M
34112,amell,3,Ɂmr,amar yīmar,63,M
34113,mʕallmōne,565,ʕlm,mʕallmōna,63,M
34114,hann,33,hnn,hann(un),63,M
34115,ṯarč,144,ṯr,ṯarč/ṯarči,63,M
34116,emʕa,214,Ɂmʕ,emʕa,63,M
34117,ḏahəb,94,ḏhb,ḏahba,63,M
34118,ṭīməḏ,664,ṭym,ṭīma,63,M
34119,ḏīka,491,ḏyk,ḏīka,63,M
34120,w,1,w,w,63,M
34121,naġpiččiḏ,255,nġb,inġab yinġub,63,M
34122,ḏīka,491,ḏyk,ḏīka,63,M
34123,w,1,w,w,63,M
34124,ayṯillillax,19,Ɂṯy,ayṯ(i) yayṯ(i),63,M
34125,amelle,3,Ɂmr,amar yīmar,63,M
34126,ʕafye,2458,ʕfy,ʕafye,63,M
34127,aʕlax,4,ʕly,ʕa/ʕal,63,M
34128,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m),63,M
34129,atar,65,twr,atar,63,M
34130,ḳaʕēle,22,ḳʕy,ḳʕōle yiḳʕēle,63,M
34131,xell,61,Ɂxl,axal yīxul,63,M
34132,besra,386,bsr,besra,63,M
34133,hū,35,hw,hū,63,M
34134,w,1,w,w,63,M
34135,aġīra,757,Ɂġr,aġīra,63,M
34136,hū,35,hw,hū,63,M
34137,w,1,w,w,63,M
34138,aġīra,757,Ɂġr,aġīra,63,M
34139,w,1,w,w,63,M
34140,mlaḳḳaḥəl,409,lḳḥ,laḳḳaḥ ylaḳḳaḥ,63,M
34141,ġirmō,607,ġrm,ġerma,63,M
34143,xalpa,344,xlp,xalpa,63,M
34144,w,1,w,w,63,M
34146,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa,63,M
34147,w,1,w,w,63,M
34149,ḳaʕpra,502,ḳʕpr,ḳaʕpra,63,M
34150,ti,9,t,ti,63,M
34151,aybin,83,b,ōb/ōbi,63,M
34152,ġappe,30,ġpp,ġapp-,63,M
34153,hah,388,h(Ɂ/h/w),"ha, haɁ, hā, hah, hu, hō",63,M
34154,willa,49,wll,willa/walla,63,M
34155,infeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,63,M
34156,xōčma,154,xčm,xōčma,63,M
34158,leppil,206,lpp,leppa,63,M
34159,ġerma,607,ġrm,ġerma,63,M
34160,ʕemmil,37,ʕmm,ʕemm-,63,M
34161,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa,63,M
34162,ṯyōla,11,Ɂṯy,ṯōle yṯēle,63,M
34163,ʕa,4,ʕly,ʕa/ʕal,63,M
34164,satril,1023,str,satra,63,M
34166,Ɂebər,41,br,ebra,63,M
34167,malka,56,mlk,malka,63,M
34168,muniṭṭa,96,[NA],[sic],63,M
34169,w,1,w,w,63,M
34170,mapplōle,44,Ɂpy,app(i) yapp(i),63,M
34171,xōčma,154,xčm,xōčma,63,M
34172,šūl,10,šwy,išw/išwi yišw/yišwi,63,M
34173,lanna,48,hnn,lanna,63,M
34174,xōčma,154,xčm,xōčma,63,M
34175,masḥe,1108,msḥ,imsaḥ yimsuḥ,63,M
34177,eḏma,486,Ɂḏm,eḏma,63,M
34178,w,1,w,w,63,M
34180,ṣaʕṯa,2313,ṣʕṣʕ,ṣaʕṯa,63,M
34181,w,1,w,w,63,M
34182,ʕammišṭaʕ,455,šṭʕy,išṭaʕ yišṭaʕ,63,M
34183,bē,71,byṯ,bē,63,M
34184,w,1,w,w,63,M
34185,mapṣuṭ,323,bṣṭ,mapṣuṭ,63,M
