,word_form,lemma_id,word_root,citation_form
48691,rōḳeḏ,453,rḳḏ,irḳaḏ yirḳuḏ
48692,w,1,w,w
48693,əmʕann,139,ʕny,ʕann/ʕanni yʕann/yʕanni
48694,šoppṯiz,425,špp,šoppṯa
48695,zamōna,198,zmn,zamōna
48696,lamlem,616,lmlm,lamlem ylamlem
48697,ʕisər,226,ʕsr,ʕisər/ʕisri
48698,ḏahəb,94,ḏhb,ḏahba
48699,rōžaʕ,92,ržʕ,rōžaʕ yrōžaʕ
48700,laḥ,117,lʕ,laʕ
48701,ḥunōye,179,ḥ,ḥōna
48702,amellon,3,Ɂmr,amar yīmar
48703,waḷḷa,311,Ɂlh,walla/waḷḷa
48704,eppay,50,Ɂbw,ōbu
48705,xallef,382,xlf,xallef yxallef
48706,čūb,163,čw,čūb
48707,lā,16,lɁ,la/lā
48708,xallef,382,xlf,xallef yxallef
48709,xallifəl,382,xlf,xallef yxallef
48710,ʕisər,226,ʕsr,ʕisər/ʕisri
48711,ḏahəb,94,ḏhb,ḏahba
48712,wrāx,108,wr,wrāx
48713,mō,23,mɁ,mō
48714,ḳeṣṣṯax,239,ḳṣṣ,ḳeṣṣṯa
48715,amellon,3,Ɂmr,amar yīmar
48716,xann,25,xnn,xann/xanni
48717,xann,25,xnn,xann/xanni
48718,aḳa,15,ḳwm,aḳa(m) yīḳu(m)
48719,zalle,8,Ɂzl,zalle yzelle
48720,mōrəl,87,mr,mōra
48721,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa
48722,amelle,3,Ɂmr,amar yīmar
48723,lakōn,392,lkn,lakōn
48724,hōš,104,hwš,hōš/hōši
48725,tawra,2342,twr,tawra
48726,līl,120,l,l-
48727,allex,64,Ɂlx,allex yallex
48728,willa,49,wll,willa/walla
48729,iḥəm,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
48730,payṯa,29,byṯ,payṯa
48731,ḳattem,451,ḳtm,ḳattem yḳattem
48732,yiṣḥur,856,ṣḥr,iṣḥar yiṣḥur
48733,menne,69,m,m/mn
48734,ḳʕalla,22,ḳʕy,ḳʕōle yiḳʕēle
48735,mḳallʕōle,519,ḳlʕ,ḳallaʕ yḳallaʕ
48736,hū,35,hw,hū
48737,ḥimna,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
48738,aṭmaʕ,1508,ṭmʕ,aṭmaʕ yaṭmaʕ
48739,amella,3,Ɂmr,amar yīmar
48740,ču,21,čw,čū/ču
48741,nōz,8,Ɂzl,zalle yzelle
48743,ōxa,51,hwx,hōxa
48744,illa,176,ɁlɁ,illa
48745,bann,12,btt,batt-
48746,nīxul,61,Ɂxl,axal yīxul
48747,hōḏ,14,hw(ḏ),hōḏ(i)
48748,šawwiyya,10,šwy,išw/išwi yišw/yišwi
48749,ḏikō,491,ḏyk,ḏīka
48750,w,1,w,w
48751,šawwiyya,10,šwy,išw/išwi yišw/yišwi
48752,samkōṯa,358,smk,saməkṯa
48753,w,1,w,w
48754,wažžība,1523,wžb,wažžeb ywažžeb
48755,īla,76,Ɂyṯ,īle/ūle
48756,stīḳa,360,stḳ,stīḳa
48757,bess,42,bss,bess/bessi
48758,yṯēle,11,Ɂṯy,ṯōle yṯēle
48759,beʕla,217,bʕl,beʕla
48760,mišwōl,10,šwy,išw/išwi yišw/yišwi
48761,ḥōla,81,ḥwl,ḥōla
48762,ʕamṣallya,142,ṣly,ṣall/ṣalli yṣall/yṣalli
48763,ʕala,24,[NA],[loanword]
48764,ṭūl,695,ṭwl,ṭūl
48765,rōkʕa,1456,rkʕ,irkaʕ yirkuʕ
48766,w,1,w,w
48767,mṣallya,142,ṣly,ṣall/ṣalli yṣall/yṣalli
48768,bess,42,bss,bess/bessi
48769,yzelle,8,Ɂzl,zalle yzelle
48770,beʕla,217,bʕl,beʕla
48771,mintōr,193,twr,intar yintar
48772,mišwa,10,šwy,išw/išwi yišw/yišwi
48773,xōla,156,Ɂxl,xōla
48774,w,1,w,w
48775,masəkra,628,skr,askar yaskar
48776,hī,72,hy,hī
48777,w,1,w,w
48778,əstīḳa,360,stḳ,stīḳa
48779,išəčlaḳ,1779,šlḳ,iščlaḳ yiščlaḳ
48780,mōrəl,87,mr,mōra
48781,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa
48782,ōče,204,čmm,ōčem yōčem
48783,iḳəʕ,22,ḳʕy,ḳʕōle yiḳʕēle
48784,willa,49,wll,willa/walla
48785,ṯōle,11,Ɂṯy,ṯōle yṯēle
48786,beʕla,217,bʕl,beʕla
48787,mō,23,mɁ,mō
48788,ḳeṣṣṯax,239,ḳṣṣ,ḳeṣṣṯa
48789,wrāx,108,wr,wrāx
48790,yā,28,y(Ɂ),ya/yā
48791,ibri,41,br,ebra
48792,amelle,3,Ɂmr,amar yīmar
48793,ḳiṣṣṯi,239,ḳṣṣ,ḳeṣṣṯa
48794,bēla,1056,[NA],bēla
48795,bēla,1056,[NA],bēla
48796,w,1,w,w
48797,batt,12,btt,batt-
48798,ppōfčil,623,pb,ppōfča
48799,leḥma,292,lḥm,leḥma
48800,lōmar,245,Ɂmr,lōmar
48801,mappōl,44,Ɂpy,app(i) yapp(i)
48802,eččṯax,89,Ɂčč,eččṯa
48803,ē,38,Ɂy,ē
48804,čfaḓḓāl,446,fḓl,čfaḓḓal yičfaḓḓal
48805,čfaḓḓāl,446,fḓl,čfaḓḓal yičfaḓḓal
48806,čfaḓḓāl,446,fḓl,čfaḓḓal yičfaḓḓal
48807,iʕber,111,ʕbr,iʕber yiʕbar
48808,ḳʕōle,22,ḳʕy,ḳʕōle yiḳʕēle
48809,mō,23,mɁ,mō
48810,čšawwiyya,10,šwy,išw/išwi yišw/yišwi
48811,aḥəšmūṯa,543,ḥšm,aḥəšmūṯa
48812,yā,28,y(Ɂ),ya/yā
48813,šunīṯa,178,šny,šunīṯa
48814,amrōle,3,Ɂmr,amar yīmar
48815,xull,39,xll,xull
48816,imōma,488,Ɂmm,imōma
48817,ʕanimṣallya,142,ṣly,ṣall/ṣalli yṣall/yṣalli
48818,nḳalliyya,242,ḳly,ḳall yḳall
48819,xeška,593,xšk,xeška
48820,ayṯāy,19,Ɂṯy,ayṯ(i) yayṯ(i)
48821,xeška,593,xšk,xeška
48822,w,1,w,w
48823,zayṯō,401,zyṯ,zayṯa
48824,min,6,mn,m-/mn-
48825,ḥawāḍer,24,[NA],[loanword]
48827,bēt,24,[NA],[loanword]
48828,hōṯe,185,hwṯ,hōṯe
48829,iḳəʕ,22,ḳʕy,ḳʕōle yiḳʕēle
48830,ʕamlaṣleṣ,2973,lṣlṣ,laṣleṣ ylaṣleṣ
48831,ḥammīlla,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
48832,anik,265,hnk,anik
48833,šwaččis,10,šwy,išw/išwi yišw/yišwi
48834,samkōṯa,358,smk,saməkṯa
48835,w,1,w,w
48837,farružō,1361,frž,farrūža
48838,materl,555,twr,ōter yōter
48839,ōḳ,14,hw(ḏ),hōḏ(i)
48840,ḳeṭṭa,354,ḳṭṭ,ḳeṭṭa
48841,w,1,w,w
48842,farexla,768,frx,ifrax yifrux
48843,mamelle,3,Ɂmr,amar yīmar
48844,hōḏ,14,hw(ḏ),hōḏ(i)
48845,nrappīlla,794,rby,rapp yrapp
48846,ʕa,4,ʕly,ʕa/ʕal
48847,ġōl,1372,ġly,ġōl
48848,yōḏʕa,126,yḏʕ,iḏəʕ yiḏəʕ
48850,xulle,39,xll,xull
48851,mett,20,mtt,mett
48852,ḥmīl,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
48853,aḷō,63,Ɂl,aḷō
48854,yaffennax,131,Ɂfy,aff/affi yaff/yaffi
48855,mō,23,mɁ,mō
48856,ōṯ,27,Ɂyṯ,ōṯ(i)
48858,anna,7,hnn,hanna
48859,reffa,1254,rff,reffa
48860,aḳam,15,ḳwm,aḳa(m) yīḳu(m)
48861,mōrəl,87,mr,mōra
48862,payṯa,29,byṯ,payṯa
48863,willa,49,wll,willa/walla
48864,aḥḥeč,229,nḥč,aḥḥeč yaḥḥeč
48865,farrūža,1361,frž,farrūža
48866,w,1,w,w
48867,samkōṯa,358,smk,saməkṯa
48868,w,1,w,w
48869,mišwi,10,šwy,išw/išwi yišw/yišwi
48870,uf,1320,Ɂf,uf(f)/of
48871,hanna,7,hnn,hanna
48872,mō,23,mɁ,mō
48873,yā,28,y(Ɂ),ya/yā
48874,šunīṯa,178,šny,šunīṯa
48875,amrōle,3,Ɂmr,amar yīmar
48876,ibʕiṯ,196,bʕy,ibəʕ yibəʕ
48877,imōḏ,272,ywm,imōḏ
48878,niḳʕīl,22,ḳʕy,ḳʕōle yiḳʕēle
48879,ana,18,ɁnɁ,ana
48880,w,1,w,w
48881,hačč,79,hčč,hačč/hačči
48882,aḳa,15,ḳwm,aḳa(m) yīḳu(m)
48883,ṯōḥ,11,Ɂṯy,ṯōle yṯēle
48884,hanna,7,hnn,hanna
48885,ṭamriččun,332,ṭmr,iṭmar yiṭmur
48886,ḥetta,32,ḥtt,ḥetta
48887,lā,16,lɁ,la/lā
48888,naṭəʕmenne,508,ṭʕm,aṭʕem yaṭʕem
48889,amelle,3,Ɂmr,amar yīmar
48890,xōl,61,Ɂxl,axal yīxul
48891,yā,28,y(Ɂ),ya/yā
48892,ḓayfa,512,ḓyf,ḓayfa
48893,xōl,61,Ɂxl,axal yīxul
48894,ḳʕōlun,22,ḳʕy,ḳʕōle yiḳʕēle
48895,ōxlin,61,Ɂxl,axal yīxul
48896,amelle,3,Ɂmr,amar yīmar
48897,batt,12,btt,batt-
48898,niḏmux,199,ḏmx,iḏmex yiḏmux
48899,ġappax,30,ġpp,ġapp-
48900,amelle,3,Ɂmr,amar yīmar
48901,ḏmōx,199,ḏmx,iḏmex yiḏmux
48902,aḳam,15,ḳwm,aḳa(m) yīḳu(m)
48903,ʕṣofra,158,ʕṣfr,ʕṣofra
48904,hū,35,hw,hū
48905,w,1,w,w
48906,ḓayfa,512,ḓyf,ḓayfa
48907,w,1,w,w
48908,zallun,8,Ɂzl,zalle yzelle
48909,amelle,3,Ɂmr,amar yīmar
48910,čyaḏḏeʕ,126,yḏʕ,iḏəʕ yiḏəʕ
48911,eččṯax,89,Ɂčč,eččṯa
48912,īla,76,Ɂyṯ,īle/ūle
48913,stīḳa,360,stḳ,stīḳa
48914,amelle,3,Ɂmr,amar yīmar
48915,mō,23,mɁ,mō
48916,hanna,7,hnn,hanna
48917,ḥakya,516,ḥky,ḥakya
48918,ičəṯ,89,Ɂčč,eččṯa
48919,ṣōyma,1496,ṣwm,aṣam yīṣum
48920,w,1,w,w
48921,mṣallya,142,ṣly,ṣall/ṣalli yṣall/yṣalli
48922,amelle,3,Ɂmr,amar yīmar
48923,ē,38,Ɂy,ē
48924,ṭawwēl,380,ṭwl,ṭawwel yṭawwel
48925,bōlax,445,bwl,bōla
48926,hōš,104,hwš,hōš/hōši
48927,bōṯar,55,bṯr,bōṯar
48928,šaʕṯa,110,šwʕ,šaʕṯa
48929,nimražīʕin,92,ržʕ,rōžaʕ yrōžaʕ
48930,rōžaʕ,92,ržʕ,rōžaʕ yrōžaʕ
48931,willa,49,wll,willa/walla
48932,ščḥunne,67,ščḥy,iščaḥ yiščaḥ
48933,ōb,83,b,ōb/ōbi
48934,ġappa,30,ġpp,ġapp-
48935,ʕammaskrin,628,skr,askar yaskar
48936,mō,23,mɁ,mō
48937,čitbīra,1503,tbr,čitbīra
48938,amelle,3,Ɂmr,amar yīmar
48939,bax,12,btt,batt-
48940,čḳuṭlell,248,ḳṭl,iḳṭal yiḳṭul
48941,eččṯax,89,Ɂčč,eččṯa
48942,ḳuṭlannūn,248,ḳṭl,iḳṭal yiḳṭul
48943,amelle,3,Ɂmr,amar yīmar
48944,wrāx,108,wr,wrāx
48945,w,1,w,w
48946,əḥkūmča,1202,ḥkm,ḥkūmča
48947,amelle,3,Ɂmr,amar yīmar
48948,ḳuṭlannūn,248,ḳṭl,iḳṭal yiḳṭul
48949,w,1,w,w
48950,ənzaččillun,483,zčč,azač yizzuč
48952,baḥra,298,bḥr,baḥra
48953,ḳōye,15,ḳwm,aḳa(m) yīḳu(m)
48954,ḳaṭellon,248,ḳṭl,iḳṭal yiḳṭul
48955,ʕemmiz,37,ʕmm,ʕemm-
48956,zaʕle,1872,zʕl,zaʕla
48957,ṯōle,11,Ɂṯy,ṯōle yṯēle
48958,amelle,3,Ɂmr,amar yīmar
48959,awḳēf,165,wḳf,awḳef yawḳef
48960,atar,65,twr,atar
48961,yā,28,y(Ɂ),ya/yā
48962,nmapp,44,Ɂpy,app(i) yapp(i)
48963,xebra,556,xbr,xebra
48964,aʕlax,4,ʕly,ʕa/ʕal
48966,ḥkūmča,1202,ḥkm,ḥkūmča
48967,yā,28,y(Ɂ),ya/yā
48968,čmappīl,44,Ɂpy,app(i) yapp(i)
48969,ḥiməš,300,ḥmš,ḥiməš
48970,ḏahəb,94,ḏhb,ḏahba
48971,ʕayn,145,ʕyny,ʕayn(i) yʕayn(i)
48972,hōṯe,185,hwṯ,hōṯe
48973,čūṯ,112,Ɂyṯ,čūṯ(i)
48974,nčīžča,1111,nčž,nčīžča
48975,amelle,3,Ɂmr,amar yīmar
48976,nmappēx,44,Ɂpy,app(i) yapp(i)
48977,ḥiməš,300,ḥmš,ḥiməš
48978,ḏahəb,94,ḏhb,ḏahba
48979,bess,42,bss,bess/bessi
48980,battax,12,btt,batt-
48981,ssaʕitinn,801,sʕt,sōʕet ysōʕet
48982,nzuččenn,483,zčč,azač yizzuč
48984,baḥra,298,bḥr,baḥra
48985,aḳam,15,ḳwm,aḳa(m) yīḳu(m)
48986,appēle,44,Ɂpy,app(i) yapp(i)
48987,ḥiməš,300,ḥmš,ḥiməš
48988,ḏahəb,94,ḏhb,ḏahba
48989,w,1,w,w
48990,aḳimunn,150,ḳwm,ōḳem yōḳem
48991,w,1,w,w
48992,začčunn,483,zčč,azač yizzuč
48994,baḥra,298,bḥr,baḥra
48995,w,1,w,w
48996,ṯōle,11,Ɂṯy,ṯōle yṯēle
48997,hanna,7,hnn,hanna
48998,laʕ,117,lʕ,laʕ
48999,ḥunōye,179,ḥ,ḥōna
49000,amellon,3,Ɂmr,amar yīmar
49001,waḷḷa,311,Ɂlh,walla/waḷḷa
49002,eppay,50,Ɂbw,ōbu
49003,xallef,382,xlf,xallef yxallef
49004,ʕaža,306,ʕž,ʕaža
49005,lā,16,lɁ,la/lā
49006,xallef,382,xlf,xallef yxallef
49007,xallifəl,382,xlf,xallef yxallef
49008,ḥiməš,300,ḥmš,ḥiməš
49009,ḏahəb,94,ḏhb,ḏahba
49010,ōčem,204,čmm,ōčem yōčem
49011,ẓʕōra,170,zʕr,iẓʕur
49012,ṭaʕəl,52,ṭʕn,iṭʕan yiṭʕun
49013,lanna,48,hnn,lanna
49014,semla,1015,sml,semla
49015,w,1,w,w
49016,zalle,8,Ɂzl,zalle yzelle
49017,anik,265,hnk,anik
49018,batte,12,btt,batt-
49019,yzuččenne,483,zčč,azač yizzuč
49020,začče,483,zčč,azač yizzuč
49021,ʕ,4,ʕly,ʕa/ʕal
49022,payṯlə,29,byṯ,payṯa
49023,wzīra,202,wzr,wzīra
49024,wzīra,202,wzr,wzīra
49025,wōb,54,b,wōb
49026,iḳəʕ,22,ḳʕy,ḳʕōle yiḳʕēle
49027,erraʕ,127,Ɂrʕ,erraʕ
49028,ʕammičḥōtas,2794,ḥts,čḥōtas yičḥōtas
49029,hū,35,hw,hū
49030,w,1,w,w
49031,eččṯe,89,Ɂčč,eččṯa
49032,w,1,w,w
49033,ʕammamella,3,Ɂmr,amar yīmar
49034,yā,28,y(Ɂ),ya/yā
49035,ḥabīpči,1378,ḥbb,ḥabīpči
49036,yīb,53,b,yīb
49037,čirrīxa,531,yrx,irrex
49038,ḳalles,66,ḳls,ḳalles
49039,čūṯ,112,Ɂyṯ,čūṯ(i)
49040,minniš,6,mn,m-/mn-
49041,emḥar,487,Ɂmḥr,emḥar
49042,bann,12,btt,batt-
49043,nšattar,191,štr,šattar yšattar
49044,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
49045,yḳawwminniš,991,ḳwm,ḳawwem yḳawwem
49046,čīrax,2405,yrx,irex yīrax
49047,šammeʕ,182,šmʕ,išmeʕ yišmaʕ
49048,hōṯe,185,hwṯ,hōṯe
49049,ʕ,4,ʕly,ʕa/ʕal
49050,ʕakkarō,288,ʕkr,ʕakkōra
49051,ōz,8,Ɂzl,zalle yzelle
49052,yinġub,255,nġb,inġab yinġub
49053,ōmar,3,Ɂmr,amar yīmar
49054,waḷḷa,311,Ɂlh,walla/waḷḷa
49055,naxella,61,Ɂxl,axal yīxul
49057,ḥalal,1204,ḥll,ḥalal
49058,aḥsan,351,ḥsn,aḥsan
49059,man,2141,m,mʔ
49060,nuxlenna,61,Ɂxl,axal yīxul
49062,ḥaram,1213,ḥrm,ḥaram
49063,inḥeč,46,nḥč,inḥeč/iḥḥeč yinḥuč/yiḥḥuč
49064,maʕ,88,mʕ,maʕ
49065,ʕakkarō,288,ʕkr,ʕakkōra
49066,w,1,w,w
49067,ōče,204,čmm,ōčem yōčem
49069,ʕṣofra,158,ʕṣfr,ʕṣofra
49070,iḳəʕ,22,ḳʕy,ḳʕōle yiḳʕēle
49072,emmat,402,Ɂmt,emmat
49073,infeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ
49074,wzīra,202,wzr,wzīra
49076,payṯe,29,byṯ,payṯa
49077,iʕber,111,ʕbr,iʕber yiʕbar
49078,amella,3,Ɂmr,amar yīmar
49079,šattri,191,štr,šattar yšattar
49080,wzīra,202,wzr,wzīra
49081,nḳawwminniš,991,ḳwm,ḳawwem yḳawwem
49082,wrāx,108,wr,wrāx
49083,ex,74,Ɂx,ex/ux
49084,bax,12,btt,batt-
49085,čḳawwminn,991,ḳwm,ḳawwem yḳawwem
49086,amella,3,Ɂmr,amar yīmar
49087,čuʕnīš,761,ʕny,čaʕnēx/čuʕnēx
49088,hašš,258,hšš,hašš/hašši
49089,battiš,12,btt,batt-
49090,čīrax,2405,yrx,irex yīrax
49091,felklə,164,flk,felka
49092,ḏrōʕa,1066,ḏrʕ,ḏrōʕa
49093,minəpṣaṭ,348,bṣṭ,inəpṣaṭ yinəpṣaṭ
49094,minniš,6,mn,m-/mn-
49095,wzīra,202,wzr,wzīra
49096,ayṯ,19,Ɂṯy,ayṯ(i) yayṯ(i)
49097,maṣəmrō,1716,mṣmr,maṣəmra
49098,rappin,181,rbb,rabb/rabbi
49099,w,1,w,w
49100,taḳḳann,169,tḳḳ,ataḳ yittuḳ
49101,w,1,w,w
49102,ḳatra,315,ḳtr,iḳtar yiḳtur
49104,ḏwōṯa,73,yḏw,īḏa
49105,w,1,w,w
49106,ḳatra,315,ḳtr,iḳtar yiḳtur
49108,ruġrōya,260,rġr,reġra
49109,w,1,w,w
49110,ibəčlaš,307,blš,ibəčlaš yibəčlaš
49111,ḥōzeḳ,774,ḥzḳ,iḥzaḳ yiḥzuḳ
49112,amella,3,Ɂmr,amar yīmar
49113,xann,25,xnn,xann/xanni
49114,baš,12,btt,batt-
49115,čōčim,204,čmm,ōčem yōčem
49116,ayṯāy,19,Ɂṯy,ayṯ(i) yayṯ(i)
49117,ʕisər,226,ʕsr,ʕisər/ʕisri
49118,ḏahəb,94,ḏhb,ḏahba
49119,ṯalla,11,Ɂṯy,ṯōle yṯēle
49120,aġīrča,1322,Ɂġr,aġīrča
49121,appalle,44,Ɂpy,app(i) yapp(i)
49122,ʕisər,226,ʕsr,ʕisər/ʕisri
49123,ḏahəb,94,ḏhb,ḏahba
49124,ḳʕalla,22,ḳʕy,ḳʕōle yiḳʕēle
49125,mtaxxla,1292,txl,taxxel ytaxxel
49126,aġīrča,1322,Ɂġr,aġīrča
49127,aʕle,4,ʕly,ʕa/ʕal
49128,ḳawwmī,991,ḳwm,ḳawwem yḳawwem
49129,xett,45,xtt,xett/xetti
49130,ana,18,ɁnɁ,ana
49131,ḳawwmī,991,ḳwm,ḳawwem yḳawwem
49132,xett,45,xtt,xett/xetti
49133,ana,18,ɁnɁ,ana
49134,amella,3,Ɂmr,amar yīmar
49135,ayṯāy,19,Ɂṯy,ayṯ(i) yayṯ(i)
49136,ʕisər,226,ʕsr,ʕisər/ʕisri
49137,ḏahəb,94,ḏhb,ḏahba
49138,appalle,44,Ɂpy,app(i) yapp(i)
49139,xett,45,xtt,xett/xetti
49140,ʕisər,226,ʕsr,ʕisər/ʕisri
49141,ḏahəb,94,ḏhb,ḏahba
49142,ḳatriṯ,315,ḳtr,iḳtar yiḳtur
49143,ṯarčinn,1289,ṯr,ṯarč-
49145,ann,33,hnn,hann(un)
49146,maṣəmrō,1716,mṣmr,maṣəmra
49147,w,1,w,w
49148,ṭaʕəl,52,ṭʕn,iṭʕan yiṭʕun
49149,ḥōle,81,ḥwl,ḥōla
49150,w,1,w,w
49151,zalle,8,Ɂzl,zalle yzelle
49152,ʕ,4,ʕly,ʕa/ʕal
49153,payṯe,29,byṯ,payṯa
49154,mō,23,mɁ,mō
49155,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
49156,ʕemmax,77,Ɂmm,emma
49157,yā,28,y(Ɂ),ya/yā
49158,ḥōnaḥ,179,ḥ,ḥōna
49159,amellon,3,Ɂmr,amar yīmar
49160,waḷḷa,311,Ɂlh,walla/waḷḷa
49161,eppay,50,Ɂbw,ōbu
49162,xallef,382,xlf,xallef yxallef
49163,xallifəl,382,xlf,xallef yxallef
49164,irpiʕ,424,rbʕ,irpiʕ
49165,ḏahəb,94,ḏhb,ḏahba
49166,w,1,w,w
49167,ḳawwullə,2951,ḳwy,ḳaww yḳaww
49168,mčažarča,2603,čžr,mčažarča
49169,w,1,w,w
49170,əḳʕōlun,22,ḳʕy,ḳʕōle yiḳʕēle
49171,ṯōle,11,Ɂṯy,ṯōle yṯēle
49172,wzīra,202,wzr,wzīra
49173,tōḳeḳ,169,tḳḳ,ataḳ yittuḳ
49175,anna,7,hnn,hanna
49176,ṯarʕa,114,ṯrʕ,ṯarʕa
49177,tōḳeḳ,169,tḳḳ,ataḳ yittuḳ
49178,ču,21,čw,čū/ču
49179,barnaš,184,br,barnaš/barš
49180,maḥref,234,ḥrf,aḥref yaḥref
49181,zōʕḳa,161,zʕḳ,izʕaḳ yizʕuḳ
49183,elġol,263,Ɂlġl,elġol
49184,nḳawwīma,2940,ḳwm,ḳawwem
49185,išw,10,šwy,išw/išwi yišw/yišwi
49186,semla,1015,sml,semla
49187,w,1,w,w
49188,isleḳ,58,slḳ,isleḳ yislaḳ
49189,ščḥann,67,ščḥy,iščaḥ yiščaḥ
49191,ōḥ,14,hw(ḏ),hōḏ(i)
49192,ḥalōyṯa,608,ḥlw,ḥalōyṯa
49193,ḳtīran,315,ḳtr,iḳtar yiḳtur
49194,wrēš,527,wr,wrēš
49195,mō,23,mɁ,mō
49196,ḳiṣṣṯiš,239,ḳṣṣ,ḳeṣṣṯa
49197,amrōle,3,Ɂmr,amar yīmar
49198,čūb,163,čw,čūb
49199,hačč,79,hčč,hačč/hačči
49200,ti,9,t,ti
49201,šattərlīčəl,191,štr,šattar yšattar
49202,mḳawwmōna,2942,ḳwm,mḳawwmōna
49203,lā,16,lɁ,la/lā
49204,amrič,3,Ɂmr,amar yīmar
49205,bax,12,btt,batt-
49206,čḳawwminn,991,ḳwm,ḳawwem yḳawwem
49207,ḥetta,32,ḥtt,ḥetta
49208,nīrax,2195,nyr,nīra
49209,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
49210,ḓōḥek,405,ḓḥk,iḓḥek yiḓḥuk
49211,wzīra,202,wzr,wzīra
49212,fakkann,432,fkk,afak yiffuk
49213,amella,3,Ɂmr,amar yīmar
49214,wrēš,527,wr,wrēš
49215,mō,23,mɁ,mō
49216,išḳal,43,škl,išḳal yišḳul
49217,amrōle,3,Ɂmr,amar yīmar
49218,išḳal,43,škl,išḳal yišḳul
49219,irpiʕ,424,rbʕ,irpiʕ
49220,ḏahəb,94,ḏhb,ḏahba
49221,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
49222,mšaʕʕella,140,šʕl,šaʕʕel yšaʕʕel
49223,maʕ,88,mʕ,maʕ
49225,ḥalōyṯe,608,ḥlw,ḥalōyṯa
49226,maʕ,88,mʕ,maʕ
49227,ṣafōyṯe,1768,ṣfy,ṣafōyṯa
49228,amrōle,3,Ɂmr,amar yīmar
49229,lā,16,lɁ,la/lā
49230,aktičče,2463,Ɂkt,akket yɁakket
49231,w,1,w,w
49232,lā,16,lɁ,la/lā
49233,hanna,7,hnn,hanna
49234,naḳril,2172,nḳr,inḳar yinḳur
49235,irpiʕ,424,rbʕ,irpiʕ
49236,ḏahəb,94,ḏhb,ḏahba
49237,w,1,w,w
49238,zalle,8,Ɂzl,zalle yzelle
49239,wōṯ,305,Ɂyṯ,wōṯ/wōṯi
49240,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
49241,īle,76,Ɂyṯ,īle/ūle
49242,eččṯa,89,Ɂčč,eččṯa
49243,ušma,93,Ɂšm/šmy,ešma/ušma
49244,krunbe,903,krnb,krunbe
49245,zaʕeḳla,161,zʕḳ,izʕaḳ yizʕuḳ
49246,yā,28,y(Ɂ),ya/yā
49247,krunbe,903,krnb,krunbe
49248,šiməʕne,182,šmʕ,išmeʕ yišmaʕ
49249,aḥḥaḏ,34,Ɂḥḏ,aḥḥaḏ
49250,izək,1536,zkw/zky,izək
49251,ṯōle,11,Ɂṯy,ṯōle yṯēle
49252,leʕla,75,lʕ,leʕl-
49253,amella,3,Ɂmr,amar yīmar
49254,wrēš,527,wr,wrēš
49255,mō,23,mɁ,mō
49256,hanna,7,hnn,hanna
49257,ešma,93,Ɂšm/šmy,ešma/ušma
49258,ti,9,t,ti
49259,šammlīš,309,šmy,šamm yšamm
49260,biʕliš,217,bʕl,beʕla
49261,krunbe,903,krnb,krunbe
49262,amrōle,3,Ɂmr,amar yīmar
49263,lakōn,392,lkn,lakōn
49264,mō,23,mɁ,mō
49265,battax,12,btt,batt-
49266,čšamminn,309,šmy,šamm yšamm
49267,amella,3,Ɂmr,amar yīmar
49268,bann,12,btt,batt-
49269,nšamminniš,309,šmy,šamm yšamm
49270,ešma,93,Ɂšm/šmy,ešma/ušma
49271,bess,42,bss,bess/bessi
49272,baš,12,btt,batt-
49273,čapplīl,44,Ɂpy,app(i) yapp(i)
49274,xull,39,xll,xull
49275,ḳiršō,148,ḳrš,ḳerša
49276,ti,9,t,ti
49277,ʕimmiš,37,ʕmm,ʕemm-
49278,amrōle,3,Ɂmr,amar yīmar
49279,lōb,153,lwb,lōb
49280,aʕžbi,710,ʕžb,aʕžeb yaʕžeb
49281,ešma,93,Ɂšm/šmy,ešma/ušma
49282,nmapplōx,44,Ɂpy,app(i) yapp(i)
49283,xull,39,xll,xull
49284,ḳiršō,148,ḳrš,ḳerša
49285,ti,9,t,ti
49286,ʕimm,37,ʕmm,ʕemm-
49287,mō,23,mɁ,mō
49288,čbōʕ,196,bʕy,ibəʕ yibəʕ
49289,čšamminn,309,šmy,šamm yšamm
49290,amella,3,Ɂmr,amar yīmar
49291,bann,12,btt,batt-
49292,nšamminniš,309,šmy,šamm yšamm
49293,zēniddār,1315,zyndr,zēniddār
49294,hī,72,hy,hī
49295,šimʕaččl,182,šmʕ,išmeʕ yišmaʕ
49296,anna,7,hnn,hanna
49297,ešma,93,Ɂšm/šmy,ešma/ušma
49298,ti,9,t,ti
49299,iḥəl,168,ḥlw,iḥəl
